"mun_name","uf","indice_diversidade"
"Santa Maria do Tocantins","TO","0.54641039206950323012"
"Taquaral de Goias","GO","0.5463991013207988117009"
"Iacri","SP","0.546398840878624558822"
"Novo Horizonte do Sul","MS","0.546351887560576190394"
"Irajuba","BA","0.546343135377727931778"
"Maracas","BA","0.546322431614320972373"
"Turvania","GO","0.5463181600765306122449"
"Carmopolis","SE","0.5463019478497890074601"
"Macarani","BA","0.5462842033849923445757"
"Almadina","BA","0.546256868601052376253"
"Umari","CE","0.54621596855674973784326"
"Sao Joao do Cariri","PB","0.5461824564719921680087"
"Caico","RN","0.5461025527033684964620"
"Novo Alegre","TO","0.546040221661664293639"
"Apore","GO","0.54601704032877810817666"
"Parari","PB","0.54600594916170903191"
"Limoeiro do Norte","CE","0.5459931663630446872357"
"Passagem","RN","0.5459724988341505015213"
"Janduis","RN","0.5459476243573890777453"
"Nova Gloria","GO","0.545945311131094863458"
"Senhora dos Remedios","MG","0.545941554996901716755158"
"Sao Joao do Oriente","MG","0.54592835036180926640396"
"Sao Joao do Sabugi","RN","0.54591032695103244252814"
"Central de Minas","MG","0.54586514131721705183469"
"Vila Nova dos Martirios","MA","0.545847603009243348712"
"Juquitiba","SP","0.545832802382110132855"
"Pauliceia","SP","0.54582090253907013879126"
"Pendencias","RN","0.545803720036242427538400"
"Tenente Laurentino Cruz","RN","0.5457669129282687432027"
"Palmeira dos indios","AL","0.5457650444891841811746"
"Ibitirama","ES","0.54572626844855589294469"
"Ouro Velho","PB","0.5456890910380653559697"
"Santa Barbara do Leste","MG","0.5456693334725977736606"
"Ubarana","SP","0.5456449025430611059073"
"Teixeira de Freitas","BA","0.545615729723786730393"
"Atalaia","AL","0.5455806754335946683561"
"Rio Crespo","RO","0.545570779030035339952"
"Gurinhem","PB","0.54556062498637222985348"
"Tres Marias","MG","0.5455029749670036157047"
"Jarinu","SP","0.5454800644393016143102"
"Goianira","GO","0.545447030402295456638"
"Vila Valerio","ES","0.545418537428480610299100"
"Santa Terezinha","PE","0.5454097490958984228884"
"Pedrao","BA","0.54538730000919608825700"
"Central do Maranhao","MA","0.5453865363813604876831"
"Julio Mesquita","SP","0.54536508574357627732912"
"Tenorio","PB","0.54534874679953384935"
"Jundiai do Sul","PR","0.5453033152100088496798"
"Iracema","CE","0.54526879555334546312822"
"Vista Serrana","PB","0.545265360683255737158"
"Conde","BA","0.5452433725266264129297"
"Dormentes","PE","0.545240764849444674291"
"Iretama","PR","0.545208137768264346545696"
"Santa Cruz da Vitoria","BA","0.54516243582613008604"
"Palminopolis","GO","0.5451383969778966583041"
"Teofilo Otoni","MG","0.5451017543561803941433"
"Corumba de Goias","GO","0.54509836347076536843"
"Brejo dos Santos","PB","0.5450893105741230268257"
"Santo Andre","PB","0.54496337683661280686"
"Carnaiba","PE","0.5449580288462268746717"
"Mairi","BA","0.5449264865393274486866"
"Ilicinea","MG","0.544904233044156908486100"
"Montes Claros de Goias","GO","0.5448655869154318458808"
"Catolandia","BA","0.54485193628821924982241"
"Serra do Mel","RN","0.5448276687445299916378"
"Aracatuba","SP","0.5448094603943544249114"
"Formosa do Rio Preto","BA","0.544788158318767987748"
"Inubia Paulista","SP","0.544714373987285955051"
"Marechal Floriano","ES","0.5447103382674772379311"
"Paranaiguara","GO","0.5446769681685496201689"
"Oliveira Fortes","MG","0.5446759813071146819364"
"Campo Limpo Paulista","SP","0.5446732767318862569503"
"Varzea da Palma","MG","0.5446637170458247421543"
"Montes Claros","MG","0.544631909228920495996"
"Joaquim Nabuco","PE","0.544624750891511865806"
"Cuparaque","MG","0.544604425701019440583"
"Igaracu do Tiete","SP","0.5445930046546383438888"
"Jardim","MS","0.54458508507356141745"
"Tapira","PR","0.5445790754589642031720"
"Parapua","SP","0.544574901461901579826"
"Xambre","PR","0.5445640222074650522959"
"Terra Roxa","PR","0.54456182591897004261"
"Rialma","GO","0.544549206865660194657"
"Jaru","RO","0.544541914679183673974"
"Bonfinopolis","GO","0.544503066647588792110"
"Barro Alto","GO","0.544336873286389760085"
"Araujos","MG","0.54433043638585849965197"
"Pitangueiras","PR","0.5443202046622396184764"
"Mae d'agua","PB","0.5443033508079093065801"
"Ponta Pora","MS","0.54426595236391132470"
"Barreirinha","AM","0.5442473011929215185986"
"Bela Vista","MS","0.544215347840061806241"
"Triunfo","PE","0.544203019811246478259"
"Capela do Alto Alegre","BA","0.544142804392650676486"
"Santa Leopoldina","ES","0.5441411189733529856608"
"Sao Jose do Campestre","RN","0.544134199116872845861612"
"Manoel Urbano","AC","0.544080138805855147228"
"Monte Negro","RO","0.544036133454928384940"
"Gouveia","MG","0.544007685988022219000"
"Pilar","AL","0.5440067275393715405322"
"Aimores","MG","0.5439548498443267517871"
"Panorama","SP","0.543896369731622132100000"
"Datas","MG","0.54386618998551038841276"
"Potiretama","CE","0.54386410972488864535554"
"Peixoto de Azevedo","MT","0.5438043077090567354704"
"Sao Joao do Rio do Peixe","PB","0.54378187831165931655145"
"Barauna","RN","0.5437580792198535761709"
"Piquerobi","SP","0.54374913644992310651"
"Passa e Fica","RN","0.5437289661323397180882"
"Boa Vista","RR","0.543667696296129265534"
"Sao Jose dos Quatro Marcos","MT","0.5436520830629138336457"
"Caraibas","BA","0.5436089170839928909538"
"Dirceu Arcoverde","PI","0.5436082249058641068507"
"Angical","BA","0.54356558730825678934833"
"Ituverava","SP","0.5434974884289965672641"
"Surubim","PE","0.5434599191452863062095"
"Inaja","PE","0.5434585966010051211607"
"Afonso Bezerra","RN","0.54345189926032516399060"
"Fernando Pedroza","RN","0.543409496279126453176"
"Delfinopolis","MG","0.5434047728806248630087"
"Aguanil","MG","0.5434020972690473685733"
"Piranhas","GO","0.5433982724504688106494"
"Dom Expedito Lopes","PI","0.54337130467873738182275"
"Presidente Prudente","SP","0.5433562823292464676657"
"Alfredo Marcondes","SP","0.5433201952118189950771"
"Paineiras","MG","0.54328468680053374656"
"Douradina","PR","0.5432458523952902534200"
"agua Fria","BA","0.5432172794975542056431"
"Mirangaba","BA","0.5431632965549398705108"
"Anaurilandia","MS","0.543146152390788009969"
"Piedade dos Gerais","MG","0.5431337804170412643121"
"Itarantim","BA","0.5430981932760323749763"
"Guapo","GO","0.54308938952104349389859"
"Sao Bernardo do Campo","SP","0.543038653736785171358"
"Piacatu","SP","0.543015790777751378316"
"Sanharo","PE","0.5429974364729839042958"
"Seringueiras","RO","0.542991987714907010177"
"Bandeirantes","PR","0.5429809148906912298744"
"Sud Mennucci","SP","0.54296592032409035599"
"Tracunhaem","PE","0.54296264501951491501540"
"Carius","CE","0.5429278395953027220308"
"Tabira","PE","0.5429100954997178741149"
"Propria","SE","0.542905807983482997955"
"XiqueXique","BA","0.5428460356963542885209"
"Deodapolis","MS","0.542740236776920959374"
"Engenheiro Beltrao","PR","0.5427169091619614009732"
"Vera Cruz","SP","0.5427033927714983584545"
"Miranorte","TO","0.5426933414745688169047"
"Antonio Martins","RN","0.54268609775788752827217"
"Cupira","PE","0.542661241769525844839"
"Borebi","SP","0.542601328819248056710"
"Lagoa Formosa","MG","0.5425746956267352750475"
"Iguatu","PR","0.542552802684339496548"
"Esperantina","TO","0.54253001275112035259"
"Jundia","RN","0.54252363051793328541164"
"Alvorada do Norte","GO","0.542511692310677144420"
"Januario Cicco","RN","0.54248881792261265270804"
"Santa Rita do Trivelato","MT","0.5424884944115713346372"
"Venda Nova do Imigrante","ES","0.5424679929346170273074"
"Santa Rita de Minas","MG","0.54243840712581759297214"
"Seabra","BA","0.5424283161725172634394"
"Jau do Tocantins","TO","0.54238312505465313655928"
"Itaguaje","PR","0.54233518686177314109"
"Senador Canedo","GO","0.542324496733519719864"
"Biquinhas","MG","0.5423050989409703542391"
"Miracema do Tocantins","TO","0.542279991494891231157"
"Joao Alfredo","PE","0.5422336476455852232898"
"Miguel Leao","PI","0.5421961817348675166472"
"Boqueirao","PB","0.5421890171037191161342"
"Gameleira","PE","0.5421264644877129027756"
"Murici","AL","0.542098895473672548503"
"Tapejara","PR","0.5420477622567667096556"
"Orlandia","SP","0.5420437959094567781372"
"Carmo do Paranaiba","MG","0.54200247543207468379274"
"Cocos","BA","0.541985974122681665755"
"Queluz","SP","0.5419758211021287005426"
"Tumiritinga","MG","0.541919242825139884568"
"Aloandia","GO","0.5419072326894577043474"
"Bela Vista de Goias","GO","0.541892793889611054721"
"Sao Miguel do Araguaia","GO","0.541855999666395613104"
"Virgem da Lapa","MG","0.54185577524507656456923"
"Lucrecia","RN","0.54185154473280186533"
"Queiroz","SP","0.54182890135996191448530"
"Lucena","PB","0.541824313359568339486"
"Peabiru","PR","0.541820049163994040821"
"Ibirajuba","PE","0.54176290123892694332356"
"Gameleira de Goias","GO","0.54166566197273662551796"
"Cassia","MG","0.5416318051309400522167"
"Rio Novo do Sul","ES","0.5415833471137660699592"
"Piedade de Caratinga","MG","0.54156725103366482944048"
"Pontal do Araguaia","MT","0.541513737106219214990"
"Cortes","PE","0.5414813367225387609711"
"Nazarezinho","PB","0.54147895902121243117996"
"Ouricangas","BA","0.5414736763179981086038"
"Davinopolis","GO","0.541469989528981060397"
"Taciba","SP","0.541469903745062213563"
"Lagoa Seca","PB","0.5414548511358758124263"
"Vertentes","PE","0.5413924398363085450002"
"Novo Airao","AM","0.5413819486926166451030"
"Varzelandia","MG","0.5413729681393430430002"
"Nova Uniao","RO","0.541369042663891779386"
"Bugre","MG","0.54126874860568311163729"
"Boa Esperanca","ES","0.5412441211052322163563"
"Sume","PB","0.5412322966116213809229"
"Rio Verde de Mato Grosso","MS","0.541228423176081471478"
"Brejo do Cruz","PB","0.54122607586703392773496"
"Queluzito","MG","0.541200165980401544897"
"Sao Felipe D'Oeste","RO","0.5411673580847153375008"
"Mesopolis","SP","0.541149997480515990316"
"Garca","SP","0.5411164729482062928278"
"Piraquara","PR","0.541097426426082451594"
"Campo Verde","MT","0.541069098872762628465"
"Monte Alegre","RN","0.541062515862575092600"
"Goioxim","PR","0.541049763088799879094"
"Sao Pedro do Parana","PR","0.54104967418786341495"
"Santa Maria","RN","0.540998285944794133543"
"Envira","AM","0.54097202236159058664465"
"Sao Pedro do Ivai","PR","0.5408919952169140090656"
"Cruzilia","MG","0.54087312737173195437199"
"Euclides da Cunha Paulista","SP","0.5408557756281850726811"
"Jacupiranga","SP","0.5408536846504921711819"
"Martinopolis","SP","0.5408523172447064012702"
"Maurilandia","GO","0.5407759959046236642102"
"Gloria D'Oeste","MT","0.540724313531480236162"
"Sao Joao do Caiua","PR","0.5407137735905412346682"
"Boa Esperanca do Sul","SP","0.5406952306238177623166"
"Sao Joao do Ivai","PR","0.54069490721215187018305"
"Colmeia","TO","0.540669280320188213680"
"Nova Floresta","PB","0.5406521304330242796579"
"Cachoeirinha","PE","0.540556265242797904383673"
"Tarrafas","CE","0.54053632193619567185945"
"Castelo","ES","0.5405150793184667621187"
"Pedro Velho","RN","0.5405100860386391889598"
"Quiterianopolis","CE","0.5404405163864977503709"
"Gastao Vidigal","SP","0.54037897390044011140175"
"Terra Boa","PR","0.54034243416577914472849"
"Sao Jose de Ribamar","MA","0.540340103014254263424"
"Cha Grande","PE","0.54032611923629279665643"
"Santa Maria da Serra","SP","0.5403049046913190776423"
"Aragarcas","GO","0.5402892379804259177001"
"VenhaVer","RN","0.5402699369322282346242"
"Buritis","MG","0.5402665242451651762076"
"Planaltina","GO","0.540254900626935070307"
"Nipoa","SP","0.5402378282548476454372"
"Lagamar","MG","0.54018806071690299247329"
"Cocalinho","MT","0.540163097982857910897"
"Corrego do Ouro","GO","0.5401307447415493158859"
"Prudente de Morais","MG","0.540090072533819263283"
"Juarez Tavora","PB","0.540083013456796331069"
"agua Clara","MS","0.540077657090033132347"
"Guanhaes","MG","0.5400525169229335410648"
"Itapuranga","GO","0.5399808718656282781521"
"Tanhacu","BA","0.53996225866706255832447"
"Acreuna","GO","0.5399466356390443254808"
"Esperanca","PB","0.539945339053935769855"
"Santo Antonio","RN","0.539909882232383754079"
"Ares","RN","0.539886333768707984163"
"Alianca","PE","0.5398862661892553959857"
"Pratania","SP","0.539829918515371285805"
"Assare","CE","0.5397996199798781038419"
"Sao Goncalo do Rio Preto","MG","0.53979756824305038255"
"Japoata","SE","0.5397836941945204523912"
"Crucilandia","MG","0.53970542755580432584251"
"Sirinhaem","PE","0.5396939008673880265695"
"Aiquara","BA","0.5396869983928343968005"
"Ubai","MG","0.539672005709130582000000"
"Mar Vermelho","AL","0.5396448170463706892454"
"Umarizal","RN","0.539583193933124368562800"
"Bonopolis","GO","0.539568835146292964850"
"Colina","SP","0.539565013651801189959"
"Nova Olimpia","PR","0.539553958690612939623"
"Sao Joaquim do Monte","PE","0.5395494803147390881854"
"Passira","PE","0.53953944789776725705141"
"Firminopolis","GO","0.53951529945112623018610"
"Goiana","PE","0.539493988506796100239"
"Milagres","BA","0.53948124602273787453152"
"Carnauba dos Dantas","RN","0.5394733760286813339885"
"Barra do Corda","MA","0.5394608845808257530993"
"Coaraci","BA","0.539449627300957719043"
"Pimenta","MG","0.539395659342181242516"
"Boa Ventura","PB","0.539388907451223587765"
"Bernardino Batista","PB","0.53937118179354058506"
"Ibiuna","SP","0.5393362534134355679009"
"Juazeiro do Norte","CE","0.5393202736222630410372"
"Sao Joao da Barra","RJ","0.53928976615574568382945"
"Itanagra","BA","0.5392623431626049351891"
"Altamira do Parana","PR","0.53924116045033790861115"
"Alcinopolis","MS","0.539238195739689664532"
"Marilandia","ES","0.5391898913754409450556"
"Pocinhos","PB","0.5391858956379476412033"
"Santo Antonio do Paraiso","PR","0.539183833910034602074"
"Pacuja","CE","0.53914343129702175088848"
"Barra de Santana","PB","0.53912526645952596684248"
"Itambe","PR","0.53902053808931216074"
"Olindina","BA","0.5388818056550992551236"
"Sao Francisco","PB","0.5388763825266094550169"
"Rio das Pedras","SP","0.5388715486268847012926"
"Godoy Moreira","PR","0.538834456846347131843"
"Angelica","MS","0.5388094481416490998535"
"Nossa Senhora das Gracas","PR","0.5387987321826941169717"
"Caravelas","BA","0.5387636883158094558181"
"Conquista","MG","0.5387478711052238853303"
"Nova Fatima","PR","0.53872730451024293291681"
"Colinas","MA","0.5387000526478777770726"
"Amatura","AM","0.538687091491869924712925"
"Ribeira","SP","0.5386744420467501455794"
"Wanderley","BA","0.538656952662102623614210"
"Parana","RN","0.53864617743349920356456"
"Itaquirai","MS","0.538583168959305813637"
"Corrego Novo","MG","0.53857221928166351607"
"Natividade","TO","0.53856848442768080327608"
"Itamari","BA","0.5385163800719200413549"
"Taquarussu","MS","0.5384707348394768133199"
"Anhumas","SP","0.53846200899636931047232"
"Correntina","BA","0.538446315611737030906"
"Colorado","PR","0.5384248847735404668757"
"Santana do Piaui","PI","0.53840349678604224058"
"Iguaracy","PE","0.5383518583624414329635"
"Ipora","PR","0.5382752252596789736243"
"Junqueiropolis","SP","0.5382504139283186512624"
"Pirapora","MG","0.5381250910818303024804"
"Nova Bandeirantes","MT","0.5381172103275600754012"
"Areia","PB","0.5380945184262370948796"
"Tanque do Piaui","PI","0.538064780262557384094"
"Uruacu","GO","0.538055683737444873135"
"Regente Feijo","SP","0.5380548038387119050848"
"Lidianopolis","PR","0.537930740082244830418"
"Ribeiraozinho","MT","0.5379070204289367276672"
"Guararema","SP","0.537830804007597119476"
"Paulo Afonso","BA","0.537829599680348817471"
"Rafael Fernandes","RN","0.5378250659919616693543"
"Ferreiros","PE","0.53776386957048529698882"
"Alvarenga","MG","0.5377615125983940508722"
"Imperatriz","MA","0.537699437556081355245"
"Sitio Novo","RN","0.53759467575659810128651"
"Petrolina de Goias","GO","0.537586730254312938728"
"Conchal","SP","0.5375618172114219689063"
"Colonia do Piaui","PI","0.53753697458232306478326"
"Groairas","CE","0.5375228622484942631078"
"Itirapina","SP","0.5375041517437569217426"
"Primavera","PE","0.537501712097666970452825"
"Mombuca","SP","0.53741870880579651727008"
"Castanheiras","RO","0.5374175934094436156475"
"Alto Caparao","MG","0.5374030303413805451042"
"Coxim","MS","0.537396521327933643619"
"Santa Isabel do Ivai","PR","0.5373633607602280748790"
"Guaraciaba","MG","0.5373556645094040160993"
"Pirenopolis","GO","0.5372597862220875205556"
"Brasilandia do Sul","PR","0.53721668301663274485"
"Lastro","PB","0.537216535223585261569"
"Jacarau","PB","0.5371702563515857202699"
"Palmeirina","PE","0.537164821471185139611"
"Itabirinha","MG","0.537127030263392055687"
"Leopoldo de Bulhoes","GO","0.5370960780986995427616"
"Artur Nogueira","SP","0.5370943118509645878172"
"Abelardo Luz","SC","0.5370048546149230387805"
"Palmeiras do Tocantins","TO","0.5369454757725523820289"
"Major Sales","RN","0.5367807662613094254780"
"Umuarama","PR","0.5367607350860838778277"
"Candoi","PR","0.536698263735963854230"
"Itapetim","PE","0.536697869556134792237"
"Jacuipe","AL","0.536673108525988636185"
"Marilia","SP","0.5366349723285772390472"
"Itapororoca","PB","0.5365971351750595543696"
"Vitoria Brasil","SP","0.53659665750693815257"
"Santa Gertrudes","SP","0.5365938658736365936070"
"Iguatu","CE","0.5365698891628566342473"
"Brasil Novo","PA","0.5365667033384902764855"
"Santo Inacio","PR","0.536523026541116171353"
"Itatuba","PB","0.536473881315498813255951"
"Alvorada do Sul","PR","0.5364646890603213039131"
"Duas Estradas","PB","0.536457682581575868802"
"Padre Bernardo","GO","0.536400462799152697520"
"Rondon","PR","0.5363201818022553667709"
"Aperibe","RJ","0.53625917538188108671503"
"Bora","SP","0.536116861504724372129"
"Iacu","BA","0.5360903797421974020820"
"Pureza","RN","0.5360318369664583325837"
"Macaubas","BA","0.536014560629601543982"
"Nova Granada","SP","0.536010345609209601859"
