"mun_name","uf","concentracao_maxima"
"Teodoro Sampaio","SP","0.48725927930365760159"
"Cristiano Otoni","MG","0.48725091064923934005"
"Manhuacu","MG","0.48707093572470234856"
"Rubiacea","SP","0.48703703703703703704"
"Sao Jose de Piranhas","PB","0.48696701106624010070"
"Nova Iguacu","RJ","0.48689027532648654289"
"Pedra Bonita","MG","0.48688524590163934426"
"Cassilandia","MS","0.48680198208500095293"
"Cruzeiro da Fortaleza","MG","0.48679352456688440784"
"Caratinga","MG","0.48668727106227106227"
"Querencia do Norte","PR","0.48666354702854468882"
"Currais Novos","RN","0.48657807469803693753"
"Brasilia","DF","0.48656394005638570005"
"Guara","SP","0.48656347414812426099"
"Colatina","ES","0.48655786325427174194"
"Cardeal da Silva","BA","0.48655110579796772265"
"Paiva","MG","0.48643147896879240163"
"Guarulhos","SP","0.48641516182047746853"
"Eldorado","SP","0.48634172469201928227"
"Varzea","PB","0.48613193403298350825"
"Prado Ferreira","PR","0.48611485575626853599"
"Parari","PB","0.48604651162790697674"
"Olho d'agua do Borges","RN","0.48604353393085787452"
"Sapucaia","RJ","0.48603982176095662474"
"Brumadinho","MG","0.48585378388796094051"
"Riacho da Cruz","RN","0.48574601999259533506"
"Lagoa da Prata","MG","0.48560647319691900724"
"Chiador","MG","0.48535714285714285714"
"Divinesia","MG","0.48532891623284429721"
"Recife","PE","0.48528799398221529699"
"Aquidauana","MS","0.48522530607012371002"
"Carmo da Cachoeira","MG","0.48514765740019052568"
"Santa Cruz","PB","0.48511854716663864133"
"Congo","PB","0.48510034461787958646"
"Sagres","SP","0.48504446240905416330"
"Canarana","MT","0.48499497254234666254"
"Mossoro","RN","0.48466419983596457742"
"Sao Francisco de Sales","MG","0.48464759246336357292"
"Olivedos","PB","0.48463687150837988827"
"Lupercio","SP","0.48455162019593067069"
"Lucrecia","RN","0.48452722063037249284"
"Brejo dos Santos","PB","0.48450017415534656914"
"Cruzeiro do Oeste","PR","0.48449498552305820150"
"Lajinha","MG","0.48432925365970722342"
"Guaporema","PR","0.48425376540392514833"
"Professor Jamil","GO","0.48424225815291860784"
"Santos Dumont","MG","0.48412960430127812102"
"Santa Ines","PR","0.48398169336384439359"
"Santo Antonio do Aracangua","SP","0.48394796515097266977"
"Durande","MG","0.48394524753741844697"
"Martins Soares","MG","0.48392091472129585517"
"Hortolandia","SP","0.48369893636352111426"
"Altair","SP","0.48362793393219356708"
"Martinho Campos","MG","0.48361065485967292723"
"Riolandia","SP","0.48355805606751382287"
"Pedra Lavrada","PB","0.48345239830879136900"
"Luiziana","PR","0.48340807174887892377"
"Conceicao do Almeida","BA","0.48334810687602887172"
"Pirapora do Bom Jesus","SP","0.48334240609689711486"
"Rosana","SP","0.48331422018348623853"
"Santa Barbara do Tugurio","MG","0.48312737642585551331"
"Itaja","GO","0.48310502283105022831"
"Porto Firme","MG","0.48301636862522471379"
"Ouro Branco","MG","0.48300795372378886479"
"Ouro Verde","SP","0.48296696233449029438"
"Sao Jose das Palmeiras","PR","0.48294162244124336619"
"Resende","RJ","0.48287967163534240657"
"Suzanapolis","SP","0.48268779342723004695"
"Iaras","SP","0.48264669163545568040"
"Florestopolis","PR","0.48252664686353311200"
"Mundo Novo","MS","0.48251966862918772469"
"Miradouro","MG","0.48249330954504906334"
"Alto Piquiri","PR","0.48247147116274288064"
"Cafezal do Sul","PR","0.48245025709814442209"
"Iretama","PR","0.48230999625608386372"
"Sao Valerio do Sul","RS","0.48210774675580023594"
"Novais","SP","0.48209428830462375340"
"Pontalinda","SP","0.48194814635328325660"
"Apiai","SP","0.48187919463087248322"
"Limeira do Oeste","MG","0.48186946011281224819"
"Senhora de Oliveira","MG","0.48185300018238190771"
"Vera","MT","0.48179687500000000000"
"Guaruja","SP","0.48173720770145393104"
"Parana","RN","0.48169801728520589731"
"Cajati","SP","0.48167631071365947747"
"Pianco","PB","0.48166169941001155647"
"Tuneiras do Oeste","PR","0.48146770794595264658"
"Barra de Santana","PB","0.48132522645489514828"
"Tenente Ananias","RN","0.48119274995127655428"
"Estrela do Sul","MG","0.48099415204678362573"
"Arenopolis","GO","0.48099117447386286490"
"Eldorado","MS","0.48085367995784296504"
"Valparaiso","SP","0.48075574439998349903"
"Sao Gabriel do Oeste","MS","0.48064505223300314412"
"Florania","RN","0.48028638681836014123"
"Sao Rafael","RN","0.48009337310335883802"
"Corumbatai do Sul","PR","0.48005319148936170213"
"Pauliceia","SP","0.47994971715901948460"
"Goiania","GO","0.47973237157411543059"
"Ivate","PR","0.47972478407261015957"
"Cruzeta","RN","0.47970018738288569644"
"Corumbaiba","GO","0.47959406372762985596"
"Rosario da Limeira","MG","0.47950992817912970004"
"Bom Sucesso","MG","0.47950556818844382252"
"Estrela do Norte","SP","0.47946725860155382908"
"Bela Vista","MS","0.47924860037940128626"
"Palma","MG","0.47923602593306465744"
"Embu das Artes","SP","0.47917954773007407526"
"Santa Barbara do Monte Verde","MG","0.47915993537964458805"
"Ponta Pora","MS","0.47900931349641913994"
"Serra da Saudade","MG","0.47899159663865546218"
"Caiua","SP","0.47896084888401024515"
"Joao Monlevade","MG","0.47870602466734009253"
"Entre Rios","SC","0.47854203409758965315"
"Pombal","PB","0.47845902749976903889"
"Ivinhema","MS","0.47834369720714568132"
"Dores do Turvo","MG","0.47824343292560657710"
"Bento de Abreu","SP","0.47812739831158864160"
"Cordislandia","MG","0.47812500000000000000"
"Arraial do Cabo","RJ","0.47802233266636545537"
"Porto Rico","PR","0.47800125707102451288"
"Serra Negra do Norte","RN","0.47795182308806107674"
"Barbosa Ferraz","PR","0.47781380268642890227"
"Divino","MG","0.47778421713512991403"
"Chale","MG","0.47769547325102880658"
"Uniao de Minas","MG","0.47753396029258098224"
"Crominia","GO","0.47746587689930466134"
"Cedro do Abaete","MG","0.47733580018501387604"
"Almino Afonso","RN","0.47727757627480264562"
"Moeda","MG","0.47726829268292682927"
"Guariba","SP","0.47725212011307269721"
"Sao Jose de Uba","RJ","0.47722772277227722772"
"Morada Nova de Minas","MG","0.47722510201830815044"
"Salinas da Margarida","BA","0.47708013611796890639"
"Vila Pavao","ES","0.47705083604533722366"
"Vieiropolis","PB","0.47697368421052631579"
"Nova Londrina","PR","0.47651474115917356651"
"Guairaca","PR","0.47639289509640200395"
"Santopolis do Aguapei","SP","0.47627596819697358297"
"Castilho","SP","0.47619762727136206638"
"Moreira Sales","PR","0.47615212527964205817"
"Santa Rosa de Goias","GO","0.47517730496453900709"
"Francisco Alves","PR","0.47511089206505667817"
"Taquaritinga do Norte","PE","0.47501617076326002587"
"Sao Sebastiao","SP","0.47486978368772596360"
"Brejo Alegre","SP","0.47485380116959064327"
"Maria Helena","PR","0.47468030690537084399"
"Itaguari","GO","0.47451138424340116865"
"Icaraima","PR","0.47447447447447447447"
"Canaa","MG","0.47444326617179215270"
"Pirajuba","MG","0.47426404189994581904"
"Nilopolis","RJ","0.47411666916483845913"
"Sao Goncalo do Para","MG","0.47400169923534409516"
"Piuma","ES","0.47399103139013452915"
"Fronteira","MG","0.47372764786795048143"
"Prados","MG","0.47369584438549955791"
"Dobrada","SP","0.47357004224226509876"
"Diamante D'Oeste","PR","0.47355716480140443274"
"Catalao","GO","0.47346343083363192254"
"Gravata","PE","0.47302233112950205742"
"Rio Bananal","ES","0.47291688284735913666"
"Fatima do Sul","MS","0.47285166674753748362"
"Pequeri","MG","0.47269471799462846911"
"Dona Euzebia","MG","0.47267355982274741507"
"Aral Moreira","MS","0.47264607368812802382"
"EmbuGuacu","SP","0.47264446767209198148"
"Jeronimo Monteiro","ES","0.47257019438444924406"
"Bom Sucesso","PR","0.47226865218051967786"
"Iturama","MG","0.47215041128084606345"
"Centenario do Sul","PR","0.47202732644017725258"
"Tarabai","SP","0.47200122399020807834"
"Morrinhos","GO","0.47185059687250491714"
"Guia Lopes da Laguna","MS","0.47173038229376257545"
"Tocantins","MG","0.47167130058696323757"
"Sete Quedas","MS","0.47162088411861015099"
"Santa Rosa da Serra","MG","0.47161442933175635719"
"Pires do Rio","GO","0.47159670095449911964"
"Ipanema","MG","0.47157053580575760680"
"Estrela do Indaia","MG","0.47150072150072150072"
"Juquia","SP","0.47108546111694065524"
"Feliz Natal","MT","0.47105788423153692615"
"Nova Alianca do Ivai","PR","0.47089947089947089947"
"Conceicao das Alagoas","MG","0.47077270004580529227"
"Uba","MG","0.47072993759976781309"
"Buriti Alegre","GO","0.47041448308718437351"
"Terra Nova do Norte","MT","0.47032780708364732479"
"Cristianopolis","GO","0.47031963470319634703"
"Brasnorte","MT","0.47030110562220653964"
"Ipiacu","MG","0.47019867549668874172"
"Sao Goncalo dos Campos","BA","0.47017437299116746387"
"Sete Barras","SP","0.47007069913589945012"
"Quartel Geral","MG","0.46995910663730732935"
"Santa Ernestina","SP","0.46992481203007518797"
"Timbauba dos Batistas","RN","0.46976149914821124361"
"Vila Velha","ES","0.46951180402033686677"
"Campos Altos","MG","0.46945065105169889822"
"Caparao","MG","0.46929477020602218700"
"Luiziania","SP","0.46926185917889810679"
"Pontalina","GO","0.46922278660767928341"
"Trajano de Moraes","RJ","0.46884100174723354688"
"Mirante do Paranapanema","SP","0.46880693598039831627"
"Amambai","MS","0.46842975206611570248"
"Diamante do Norte","PR","0.46830027226760015558"
"Perobal","PR","0.46821532897482264571"
"Alto Rio Doce","MG","0.46800110182719676797"
"Capinopolis","MG","0.46796315250767656090"
"Conceicao do Para","MG","0.46795937211449676824"
"Sao Miguel do Anta","MG","0.46795074202715503631"
"Dois Irmaos do Buriti","MS","0.46783783783783783784"
"Miracatu","SP","0.46774106613485689646"
"Coxixola","PB","0.46765350877192982456"
"Parnamirim","RN","0.46763956377910381614"
"Suzano","SP","0.46753559358420968744"
"Muniz Freire","ES","0.46730567950201068694"
"Terra Rica","PR","0.46685082872928176796"
"Sao Jose do Piaui","PI","0.46672730028800970138"
"Cambuci","RJ","0.46668035030103995621"
"Ponte Nova","MG","0.46630088618111326502"
"Natal","RN","0.46628909889524823639"
"Agrestina","PE","0.46620968081079944489"
"Cambuquira","MG","0.46617396247868106879"
"Nova Ponte","MG","0.46609124537607891492"
"Abaete","MG","0.46601984564498346196"
"Tres Pontas","MG","0.46573160799927608361"
"Conceicao de Macabu","RJ","0.46569370735405610311"
"Presidente Epitacio","SP","0.46558663460321478294"
"Amorinopolis","GO","0.46558031260392417692"
"Itueta","MG","0.46556564822460776218"
"Manhumirim","MG","0.46548294765439285888"
"Tres Lagoas","MS","0.46534293843452993523"
"Mirandiba","PE","0.46533954539037131159"
"Taboao da Serra","SP","0.46528138274926702298"
"Nova Independencia","SP","0.46517682794532436537"
"Lavinia","SP","0.46516668386830426257"
"Jandira","SP","0.46508534880765809649"
"Joao Neiva","ES","0.46501882235954258115"
"Porecatu","PR","0.46498623537508602891"
"Serra do Salitre","MG","0.46479111939666129989"
"Inocencia","MS","0.46477867682056163732"
"Itariri","SP","0.46470891293147861927"
"Nantes","SP","0.46466165413533834586"
"Banzae","BA","0.46445893962201036963"
"Mutuipe","BA","0.46429106153615810750"
"Chapadao do Sul","MS","0.46416932855806149776"
"Atalaia do Norte","AM","0.46408515084236646206"
"Serrana","SP","0.46407342458265959143"
"Santana do Jacare","MG","0.46369245372567631704"
"Aracariguama","SP","0.46361862280457206579"
"Itatiaia","RJ","0.46350459427979811052"
"Ibituruna","MG","0.46330615270570793180"
"Martins","RN","0.46252598117129233403"
"Luz","MG","0.46232167832167832168"
"Campo Florido","MG","0.46208362863217576187"
"Sao Vicente","SP","0.46166390329513111112"
"Camocim de Sao Felix","PE","0.46139273207417188128"
"Cachoeira Dourada","MG","0.46090712742980561555"
"Cruzeiro do Sul","PR","0.46083667111704494882"
"Miguel Pereira","RJ","0.46072530283650590625"
"Sao Joao de Iracema","SP","0.46045503791982665222"
"Santana dos Montes","MG","0.46036321706543672528"
"Tabatinga","AM","0.46035288478820921455"
"Guapimirim","RJ","0.46015165583410708759"
"Jeriquara","SP","0.46000517732332384157"
"Sao Goncalo","RJ","0.45942543245340922270"
"Rio Grande da Serra","SP","0.45936155761829295902"
"Moipora","GO","0.45934718100890207715"
"Bertioga","SP","0.45930703558297501091"
"Pacaembu","SP","0.45929958997109632318"
"Barroso","MG","0.45921314741035856574"
"Acari","RN","0.45918656223459469661"
"Pirauba","MG","0.45908699397071490095"
"Leandro Ferreira","MG","0.45889340418880900281"
"Juti","MS","0.45876058849754792688"
"Sao Jose do Calcado","ES","0.45854017282588711160"
"Carapicuiba","SP","0.45830576974758646352"
"Jenipapo dos Vieiras","MA","0.45830405247130475521"
"Planura","MG","0.45814266487213997308"
"Sao Francisco de Itabapoana","RJ","0.45784415987926940234"
"Itumbiara","GO","0.45784014077984625359"
"Getulina","SP","0.45777951524628616106"
"Paty do Alferes","RJ","0.45754414396164624059"
"Igapora","BA","0.45746119662523346429"
"Simao Pereira","MG","0.45741431964709874449"
"Para de Minas","MG","0.45729315722830171198"
"Benjamin Constant do Sul","RS","0.45725264169068203650"
"Vitoria","ES","0.45569875088658248392"
"Conceicao da Barra de Minas","MG","0.45561797752808988764"
"Bonfim","RR","0.45543345543345543346"
"Camamu","BA","0.45534805868259542486"
"Morro Agudo","SP","0.45530376257473239537"
"Itapecerica da Serra","SP","0.45501570759894525681"
"Rio Bonito","RJ","0.45484753713838936669"
"Prata","MG","0.45483734387128643003"
"Barra Mansa","RJ","0.45483654513991076789"
"Patrocinio do Muriae","MG","0.45480631276901004304"
"Diadema","SP","0.45478426495980795296"
"Saquarema","RJ","0.45473933384696122109"
"Assai","PR","0.45466405740378343118"
"Rio de Janeiro","RJ","0.45427752312225788705"
"Campo Grande","MS","0.45418661618973388264"
"Douradina","MS","0.45410541412692721406"
"Pariconha","AL","0.45379740849333207226"
"Mendes","RJ","0.45366243857844817735"
"Sao Geraldo","MG","0.45331647539389223886"
"Ribeirao Corrente","SP","0.45312500000000000000"
"Quinta do Sol","PR","0.45310937812437512498"
"Armacao dos Buzios","RJ","0.45283207518872169175"
"Eugenopolis","MG","0.45264327377094713452"
"Lagoa Santa","GO","0.45251798561151079137"
"Sao Francisco do Gloria","MG","0.45229166666666666667"
"Muqui","ES","0.45216442342670061841"
"Vicosa","MG","0.45207379301321470627"
"Pereira Barreto","SP","0.45183648059763436398"
"Atilio Vivacqua","ES","0.45180265654648956357"
"Franco da Rocha","SP","0.45140801800495688614"
"Belo Vale","MG","0.45137359452880491480"
"Paraty","RJ","0.45134053886789116548"
"Araruama","RJ","0.45087182176431121839"
"Tombos","MG","0.45057497967243582298"
"Iguaba Grande","RJ","0.45039398280802292264"
"Ingai","MG","0.45038759689922480620"
"Fernando Falcao","MA","0.45038167938931297710"
"Santana do Garambeu","MG","0.45016378100140383715"
"Valenca","RJ","0.44993244037128422042"
"Colombia","SP","0.44953990043747171519"
"Nepomuceno","MG","0.44927652090494843713"
"Ichu","BA","0.44927302100161550889"
"Angra dos Reis","RJ","0.44903663533093636896"
"Santa Cruz de Minas","MG","0.44888395609816253545"
"Dom Macedo Costa","BA","0.44883140458361697300"
"Macae","RJ","0.44870145419272619536"
"alvaro de Carvalho","SP","0.44862728785357737105"
"Ferraz de Vasconcelos","SP","0.44852621123003604951"
"Coremas","PB","0.44834161956003541511"
"Ibia","MG","0.44716361509739529444"
"Afranio","PE","0.44714576416407839777"
"Ribeirao Vermelho","MG","0.44705882352941176471"
"Rodeiro","MG","0.44632963988919667590"
"Paracambi","RJ","0.44621148036253776435"
"Cachoeiro de Itapemirim","ES","0.44615310087950652902"
"Coronel Pacheco","MG","0.44605358435916002896"
"Itaperuna","RJ","0.44594768460327985669"
"Mimoso do Sul","ES","0.44547497446373850868"
"Guarara","MG","0.44522070498570974913"
"Ewbank da Camara","MG","0.44490322580645161290"
"Santa Maria Madalena","RJ","0.44458561376075058640"
"Santa Cruz de Goias","GO","0.44437041972018654231"
"Mongagua","SP","0.44415747929815499346"
"Itamarati de Minas","MG","0.44336043360433604336"
"Presidente Bernardes","MG","0.44309278350515463918"
"Comendador Levy Gasparian","RJ","0.44274110513671204668"
"Leopoldina","MG","0.44213510607097467983"
"Matias Barbosa","MG","0.44196586644005382055"
"Itapora","MS","0.44189418734722625016"
"Nazareno","MG","0.44137425113094510331"
"Jatoba","PE","0.44044222539229671897"
"Lamim","MG","0.44001256281407035176"
"Iguatama","MG","0.43978904189862291239"
"Dom Silverio","MG","0.43936495791889824024"
"Rondolandia","MT","0.43908701854493580599"
"Marica","RJ","0.43880432082807423065"
"Nova Lima","MG","0.43876737960733054603"
"Tres Coracoes","MG","0.43859044843346360204"
"Rio de Contas","BA","0.43841019417475728155"
"Coronel Xavier Chaves","MG","0.43832472748135398738"
"Rio das Ostras","RJ","0.43794850822092005291"
"Engenheiro Paulo de Frontin","RJ","0.43718346675379839895"
"Sao Pedro da Aldeia","RJ","0.43707043228330561670"
"Cantagalo","RJ","0.43646209386281588448"
"Conselheiro Lafaiete","MG","0.43574353636577749751"
"Belo Horizonte","MG","0.43569503705367168201"
"Amparo do Serra","MG","0.43404536445716802466"
"Natividade","RJ","0.43352792888417142099"
"Rochedo de Minas","MG","0.43256219991270187691"
"Goiana","MG","0.43227239082161361954"
"Laje do Muriae","RJ","0.43211559432933478735"
"Teixeiras","MG","0.43198694410444716442"
"Bastos","SP","0.43180021392363856206"
"Paula Candido","MG","0.43053470377641760018"
"Apiaca","ES","0.43043056901564446906"
"Visconde do Rio Branco","MG","0.42992849846782431052"
"Laguna Carapa","MS","0.42991616414178555670"
"Paranhos","MS","0.42705672935531305626"
"Itumirim","MG","0.42693582404338656222"
"Pinheiral","RJ","0.42637254094987241748"
"Pirai","RJ","0.42556598966295406566"
"Pesqueira","PE","0.42548069257995599630"
"Redentora","RS","0.42472787019921955227"
"Cabo Frio","RJ","0.42452545676333829970"
"Casimiro de Abreu","RJ","0.42357406202559097810"
"Carrancas","MG","0.42356137317856260805"
"Santana do Deserto","MG","0.42220443021083533493"
"Quatis","RJ","0.42186814793158894898"
"Argirita","MG","0.42150297619047619048"
"Itacuruba","PE","0.42110177404295051354"
"Pau Brasil","BA","0.42102454642475987193"
"Campos dos Goytacazes","RJ","0.42082764610993919841"
"Sao Vicente de Minas","MG","0.41901822457378012934"
"Jordao","AC","0.41845586640641943179"
